locationId,location,parameter,value,date,unit,coordinates,country,city,isMobile,isAnalysis,entity,sensorType
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,51.0,"{'utc': '2023-01-28T03:00:00+00:00', 'local': '2023-01-28T10:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,48.0,"{'utc': '2023-01-28T04:00:00+00:00', 'local': '2023-01-28T11:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,47.0,"{'utc': '2023-01-28T05:00:00+00:00', 'local': '2023-01-28T12:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,46.0,"{'utc': '2023-01-28T06:00:00+00:00', 'local': '2023-01-28T13:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,45.0,"{'utc': '2023-01-28T07:00:00+00:00', 'local': '2023-01-28T14:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,44.0,"{'utc': '2023-01-28T08:00:00+00:00', 'local': '2023-01-28T15:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,43.0,"{'utc': '2023-01-28T09:00:00+00:00', 'local': '2023-01-28T16:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,43.0,"{'utc': '2023-01-28T10:00:00+00:00', 'local': '2023-01-28T17:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,42.0,"{'utc': '2023-01-28T11:00:00+00:00', 'local': '2023-01-28T18:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,41.0,"{'utc': '2023-01-28T12:00:00+00:00', 'local': '2023-01-28T19:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,41.0,"{'utc': '2023-01-28T13:00:00+00:00', 'local': '2023-01-28T20:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,40.0,"{'utc': '2023-01-28T14:00:00+00:00', 'local': '2023-01-28T21:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,39.0,"{'utc': '2023-01-28T15:00:00+00:00', 'local': '2023-01-28T22:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,39.0,"{'utc': '2023-01-28T16:00:00+00:00', 'local': '2023-01-28T23:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,38.0,"{'utc': '2023-01-28T17:00:00+00:00', 'local': '2023-01-29T00:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,37.0,"{'utc': '2023-01-28T18:00:00+00:00', 'local': '2023-01-29T01:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,36.0,"{'utc': '2023-01-28T19:00:00+00:00', 'local': '2023-01-29T02:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,35.0,"{'utc': '2023-01-28T20:00:00+00:00', 'local': '2023-01-29T03:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,34.0,"{'utc': '2023-01-28T21:00:00+00:00', 'local': '2023-01-29T04:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,34.0,"{'utc': '2023-01-28T22:00:00+00:00', 'local': '2023-01-29T05:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,34.0,"{'utc': '2023-01-28T23:00:00+00:00', 'local': '2023-01-29T06:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,34.0,"{'utc': '2023-01-29T00:00:00+00:00', 'local': '2023-01-29T07:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,35.0,"{'utc': '2023-01-29T01:00:00+00:00', 'local': '2023-01-29T08:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,36.0,"{'utc': '2023-01-29T02:00:00+00:00', 'local': '2023-01-29T09:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,36.0,"{'utc': '2023-01-29T03:00:00+00:00', 'local': '2023-01-29T10:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,36.0,"{'utc': '2023-01-29T04:00:00+00:00', 'local': '2023-01-29T11:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,36.0,"{'utc': '2023-01-29T05:00:00+00:00', 'local': '2023-01-29T12:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,36.0,"{'utc': '2023-01-29T06:00:00+00:00', 'local': '2023-01-29T13:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,37.0,"{'utc': '2023-01-29T07:00:00+00:00', 'local': '2023-01-29T14:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,37.0,"{'utc': '2023-01-29T08:00:00+00:00', 'local': '2023-01-29T15:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,37.0,"{'utc': '2023-01-29T09:00:00+00:00', 'local': '2023-01-29T16:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,38.0,"{'utc': '2023-01-29T10:00:00+00:00', 'local': '2023-01-29T17:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,38.0,"{'utc': '2023-01-29T11:00:00+00:00', 'local': '2023-01-29T18:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,39.0,"{'utc': '2023-01-29T12:00:00+00:00', 'local': '2023-01-29T19:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,39.0,"{'utc': '2023-01-29T13:00:00+00:00', 'local': '2023-01-29T20:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,39.0,"{'utc': '2023-01-29T14:00:00+00:00', 'local': '2023-01-29T21:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,39.0,"{'utc': '2023-01-29T15:00:00+00:00', 'local': '2023-01-29T22:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,39.0,"{'utc': '2023-01-29T16:00:00+00:00', 'local': '2023-01-29T23:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,40.0,"{'utc': '2023-01-29T17:00:00+00:00', 'local': '2023-01-30T00:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,40.0,"{'utc': '2023-01-29T18:00:00+00:00', 'local': '2023-01-30T01:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,41.0,"{'utc': '2023-01-29T19:00:00+00:00', 'local': '2023-01-30T02:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,41.0,"{'utc': '2023-01-29T20:00:00+00:00', 'local': '2023-01-30T03:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,41.0,"{'utc': '2023-01-29T21:00:00+00:00', 'local': '2023-01-30T04:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,40.0,"{'utc': '2023-01-29T22:00:00+00:00', 'local': '2023-01-30T05:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,40.0,"{'utc': '2023-01-29T23:00:00+00:00', 'local': '2023-01-30T06:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,40.0,"{'utc': '2023-01-30T00:00:00+00:00', 'local': '2023-01-30T07:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,40.0,"{'utc': '2023-01-30T01:00:00+00:00', 'local': '2023-01-30T08:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,41.0,"{'utc': '2023-01-30T02:00:00+00:00', 'local': '2023-01-30T09:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,41.0,"{'utc': '2023-01-30T03:00:00+00:00', 'local': '2023-01-30T10:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,42.0,"{'utc': '2023-01-30T04:00:00+00:00', 'local': '2023-01-30T11:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,43.0,"{'utc': '2023-01-30T05:00:00+00:00', 'local': '2023-01-30T12:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,43.0,"{'utc': '2023-01-30T06:00:00+00:00', 'local': '2023-01-30T13:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,44.0,"{'utc': '2023-01-30T07:00:00+00:00', 'local': '2023-01-30T14:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,44.0,"{'utc': '2023-01-30T08:00:00+00:00', 'local': '2023-01-30T15:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,44.0,"{'utc': '2023-01-30T09:00:00+00:00', 'local': '2023-01-30T16:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,43.0,"{'utc': '2023-01-30T11:00:00+00:00', 'local': '2023-01-30T18:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,43.0,"{'utc': '2023-01-30T12:00:00+00:00', 'local': '2023-01-30T19:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,43.0,"{'utc': '2023-01-30T13:00:00+00:00', 'local': '2023-01-30T20:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,44.0,"{'utc': '2023-01-30T14:00:00+00:00', 'local': '2023-01-30T21:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,44.0,"{'utc': '2023-01-30T15:00:00+00:00', 'local': '2023-01-30T22:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,45.0,"{'utc': '2023-01-30T16:00:00+00:00', 'local': '2023-01-30T23:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,45.0,"{'utc': '2023-01-30T17:00:00+00:00', 'local': '2023-01-31T00:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,46.0,"{'utc': '2023-01-30T18:00:00+00:00', 'local': '2023-01-31T01:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,46.0,"{'utc': '2023-01-30T19:00:00+00:00', 'local': '2023-01-31T02:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,47.0,"{'utc': '2023-01-30T20:00:00+00:00', 'local': '2023-01-31T03:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,49.0,"{'utc': '2023-01-30T21:00:00+00:00', 'local': '2023-01-31T04:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,50.0,"{'utc': '2023-01-30T22:00:00+00:00', 'local': '2023-01-31T05:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,52.0,"{'utc': '2023-01-30T23:00:00+00:00', 'local': '2023-01-31T06:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,54.0,"{'utc': '2023-01-31T00:00:00+00:00', 'local': '2023-01-31T07:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,56.0,"{'utc': '2023-01-31T01:00:00+00:00', 'local': '2023-01-31T08:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,59.0,"{'utc': '2023-01-31T02:00:00+00:00', 'local': '2023-01-31T09:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,62.0,"{'utc': '2023-01-31T03:00:00+00:00', 'local': '2023-01-31T10:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,63.0,"{'utc': '2023-01-31T04:00:00+00:00', 'local': '2023-01-31T11:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,64.0,"{'utc': '2023-01-31T05:00:00+00:00', 'local': '2023-01-31T12:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,65.0,"{'utc': '2023-01-31T06:00:00+00:00', 'local': '2023-01-31T13:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,65.0,"{'utc': '2023-01-31T07:00:00+00:00', 'local': '2023-01-31T14:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,66.0,"{'utc': '2023-01-31T08:00:00+00:00', 'local': '2023-01-31T15:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,66.0,"{'utc': '2023-01-31T09:00:00+00:00', 'local': '2023-01-31T16:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,67.0,"{'utc': '2023-01-31T10:00:00+00:00', 'local': '2023-01-31T17:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,69.0,"{'utc': '2023-01-31T11:00:00+00:00', 'local': '2023-01-31T18:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,71.0,"{'utc': '2023-01-31T12:00:00+00:00', 'local': '2023-01-31T19:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,72.0,"{'utc': '2023-01-31T13:00:00+00:00', 'local': '2023-01-31T20:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,74.0,"{'utc': '2023-01-31T14:00:00+00:00', 'local': '2023-01-31T21:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,77.0,"{'utc': '2023-01-31T15:00:00+00:00', 'local': '2023-01-31T22:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,79.0,"{'utc': '2023-01-31T16:00:00+00:00', 'local': '2023-01-31T23:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,80.0,"{'utc': '2023-01-31T17:00:00+00:00', 'local': '2023-02-01T00:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,82.0,"{'utc': '2023-01-31T18:00:00+00:00', 'local': '2023-02-01T01:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,83.0,"{'utc': '2023-01-31T19:00:00+00:00', 'local': '2023-02-01T02:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,85.0,"{'utc': '2023-01-31T20:00:00+00:00', 'local': '2023-02-01T03:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,86.0,"{'utc': '2023-01-31T21:00:00+00:00', 'local': '2023-02-01T04:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,87.0,"{'utc': '2023-01-31T22:00:00+00:00', 'local': '2023-02-01T05:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,87.0,"{'utc': '2023-01-31T23:00:00+00:00', 'local': '2023-02-01T06:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,88.0,"{'utc': '2023-02-01T00:00:00+00:00', 'local': '2023-02-01T07:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,88.0,"{'utc': '2023-02-01T01:00:00+00:00', 'local': '2023-02-01T08:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,87.0,"{'utc': '2023-02-01T02:00:00+00:00', 'local': '2023-02-01T09:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,88.0,"{'utc': '2023-02-01T03:00:00+00:00', 'local': '2023-02-01T10:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,89.0,"{'utc': '2023-02-01T04:00:00+00:00', 'local': '2023-02-01T11:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
225577,"Bank of Ayuthaya Head Office Yan Nawa, Bangkok",pm25,90.0,"{'utc': '2023-02-01T05:00:00+00:00', 'local': '2023-02-01T12:00:00+07:00'}",µg/m³,"{'latitude': 13.679226, 'longitude': 100.54687}",NA,,False,,Governmental Organization,reference grade
